"Fecha","WTI","JPM_Dollar_Index","VIX_Index","OPEP_TOTPROD","OPEP_TOTDEM","TBILL_10YR","TBILL_1YR"
"sep-08",0.384977495261276,-0.0605276829575146,3.30333914949891,1.03030832698563,-0.182375707430837,0.315147236341932,0.540350493949312
"oct-08",-0.0820354423222873,0.0687240009650206,3.07941208432786,0.602973728840634,-0.451390605509949,0.401250868511585,0.314640759786606
"nov-08",-0.505251289680561,0.182110157688781,2.17493034986382,-0.0859678515786691,-0.224453288075581,0.195880779094775,0.0991702393773396
"dic-08",-0.649124945047727,-0.164130913904583,2.49425278542618,-0.600756957355946,-0.365785941663002,-0.819867928306036,-0.495477719556391
"ene-09",-0.497642423293111,-0.266204625557671,2.58684668035267,-1.00093548945589,-0.38001109074048,-0.710925561020294,-0.577426061734158
"feb-09",-0.276910530410361,-0.0775318568766641,2.45026546357304,-1.03880882291031,-0.351577617130042,-0.361016464604661,-0.316313171422698
"mar-09",-0.21534302488404,0.133107707025369,1.91894044985788,-0.998414242555499,-0.38001109074048,-0.408302547813142,-0.292140197923883
"abr-09",0.33744851527719,0.475527810441148,1.26817202893282,-0.783269461720158,-0.566487409212416,-0.30534877781607,-0.407527973349453
"may-09",0.449173071302797,0.554667117214186,1.00799444310561,-0.699116570789623,-0.337386077390756,0.0064412251107435,-0.48009568707897
"jun-09",0.435754045590536,0.592284695179471,0.961996472048494,-0.63019229360073,-0.351577617130042,0.336932852375528,-0.465018269413074
"jul-09",0.451300124133485,0.531278865300726,0.971686779233168,-0.649850316704142,-0.408512022240004,0.218649678421157,-0.51117692958943
"ago-09",0.470950301664888,0.663719233907376,0.928359281649074,-0.534753036482254,-0.266678769132058,0.241227507808892,-0.543581169324603
"sep-09",0.655027187896312,0.750627881411306,1.43424339251978,-0.48120137119755,-0.210411045690941,0.0949263228990267,-0.649993775463675
"oct-09",0.662739623471376,0.871547640116905,0.805625450412703,-0.427853924927797,-0.294911771533014,0.0870014014699151,-0.709352501204209
"nov-09",0.719172067538538,0.775770787741676,0.462624196577946,-0.379532155330168,-0.029340045619065,0.0949263228990267,-0.844064837347196
"dic-09",0.538474924373957,0.688657490845737,0.818144160140901,-0.357841696078861,-0.238511963749392,0.241227507808892,-0.709352501204209
"ene-10",0.727189082463051,0.680735843624158,0.16635311282082,-0.266628734153572,0.203400372250092,0.34415569934409,-0.75166253627993
"feb-10",0.833827199537237,0.798047376464254,-0.121833496194208,-0.300164355940893,0.0670409400705855,0.315147236341932,-0.75166253627993
"mar-10",0.893606424199708,0.873700928201084,0.509933388867211,-0.290574543473511,0.0120608121024766,0.34415569934409,-0.649993775463675
"abr-10",0.569726414636919,0.586086729221071,1.55720770392523,-0.194084167256535,-0.154405643591273,0.429350433376201,-0.560315572870272
"may-10",0.616882418126167,0.538352077661203,1.76463677307439,-0.302562836596397,0.418406325971449,0.110706478867608,-0.709352501204209
"jun-10",0.708166330040786,0.729324335481202,0.687982293235168,-0.271414618014467,0.257513693444066,-0.06818476044104,-0.819891863848381
"jul-10",0.51000919294226,0.676435383456539,0.975982824371652,-0.283386495843095,0.378384733179098,-0.232872775864898,-0.894842630262744
"ago-10",0.73544167489725,0.96280349727233,0.711674391163262,-0.406088470541256,0.471561886114746,-0.525299627632155,-0.977985301644231
"sep-10",0.773883486219062,0.982470557192165,0.400032384561564,-0.316962362714886,0.284479219900376,-0.575590977486354,-0.977985301644231
"oct-10",0.842687292006485,0.844801541694719,0.692736802584746,-0.355433719760156,0.405080604147774,-0.689656605358893,-1.0713328352491
"nov-10",1.01883351541612,1.00335887731258,-0.0965189977176067,-0.290574543473511,0.629631758699692,-0.466165183933938,-1.00784735300347
"dic-10",1.03758470396551,0.95578375438955,0.170650809014965,-0.190276433331095,0.121770588227336,0.0064412251107435,-0.894842630262744
"ene-11",1.14499198633931,1.04716321786753,-0.00358021796675042,-0.195036262702958,0.458295029998593,0.0870014014699151,-0.949250392920525
"feb-11",1.34856002810483,1.14838372800617,-0.0980944560989612,-0.61203318355909,0.203400372250092,0.233722596722542,-0.894842630262744
"mar-11",1.4874684719126,1.3335840599523,-0.614112593420033,-0.510385954221405,0.0120608121024766,0.102827969929201,-0.977985301644231
"abr-11",1.2669762298313,1.22374349968429,-0.484489669419388,-0.430274400474791,-0.00172362657830574,0.141991818349744,-1.00784735300347
"may-11",1.11075454734254,1.22751686114384,-0.297285160989564,-0.226014692712959,0.391740084184675,-0.0935272606494778,-1.21679937152451
"jun-11",1.11698034320597,1.24776956887209,0.888781967254125,0.066715050246109,0.3248143568157,-0.241826224659812,-1.25796532717948
"jul-11",0.95821928986061,1.09698961889435,1.51770185353989,0.0844588778121221,0.550856807625783,-0.241826224659812,-1.21679937152451
"ago-11",0.714883925481527,0.53965601865181,2.37451185122943,0.101714163796052,0.445013506266278,-0.956702951492391,-1.63292939358315
"sep-11",1.06050836647325,0.77053780082209,1.36694170537668,0.0783911534103513,0.351629405878525,-1.35977421639051,-1.70549710731267
"oct-11",1.21800360611705,0.453108983092802,1.15775115552281,0.321364680312539,0.511274771841762,-1.13815431634724,-1.63292939358315
"nov-11",1.18536173003666,0.330800813833723,0.676060523255105,0.422851636395411,0.603430795222469,-1.31931467380578,-1.63292939358315
"dic-11",1.17782362691132,0.696435631752714,0.157737849227063,0.458335145203736,0.244008197932546,-1.35977421639051,-1.56668026143843
"ene-12",1.35551705554495,0.834834027417353,0.00858141436611489,0.602973728840634,0.629631758699692,-1.37339707526641,-1.56668026143843
"feb-12",1.27358645851272,0.682079163939593,-0.475456864069388,0.596227098187101,0.284479219900376,-1.37339707526641,-1.34764352977288
"mar-12",1.31140391056056,0.649088983719023,-0.19265399957089,0.806090435323613,0.216951571647814,-1.11324201910186,-1.21679937152451
"abr-12",0.90295800280998,0.181892848666041,0.753820679185287,0.826019563427142,0.351629405878525,-1.266298005087,-1.25796532717948
"may-12",0.864052085696668,0.338233174080981,-0.204088170208348,0.7941193163736,0.577172561834166,-1.61620710150263,-1.21679937152451
"jun-12",0.940199390470661,0.410631507046325,0.083415936684512,0.822921340937373,0.524483280035782,-1.89968050447498,-1.21679937152451
"jul-12",1.13400781346905,0.390237618396043,-0.140970941082258,0.990125941751345,0.655775701536698,-2.05346572447459,-1.21679937152451
